epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,precision,loss_scale,grad_norm,epoch_time_sec,samples_per_sec
20,1.5561705896819846,0.5169082125603864,1.8920704126358032,0.3863636255264282,0.00017600000000000024,fp32,1.0,11.620581218174525,17.822453260421753,11.614562651690832
21,1.5038403433878065,0.5314009661835749,1.8359631299972534,0.3863636255264282,0.00018230000000000028,fp32,1.0,9.868621076856341,16.6284601688385,12.44853689988175
22,1.4891158094728627,0.5314009661835749,1.8353831768035889,0.3863636255264282,0.0001886000000000003,fp32,1.0,10.26299456187657,16.576817750930786,12.487318320693788
23,1.5592536851403793,0.4927536231884058,1.9794398546218872,0.3863636255264282,0.00019490000000000037,fp32,1.0,12.386485372270856,16.456270694732666,12.57879162538671
24,1.5189261494051431,0.47342995169082125,1.9140572547912598,0.40909090638160706,0.00020120000000000036,fp32,1.0,11.420733383723668,16.57093358039856,12.491752440843547
25,1.4913077711483131,0.4975845410628019,1.977315068244934,0.34090909361839294,0.0002075000000000004,fp32,1.0,11.378167969839913,16.583945274353027,12.481951464234767
26,1.585971432607531,0.43478260869565216,1.9420082569122314,0.2954545319080353,0.00021380000000000048,fp32,1.0,11.004252570016044,16.752575159072876,12.356309285852852
27,1.4803867046383843,0.5169082125603864,1.975363850593567,0.3181818127632141,0.00022010000000000058,fp32,1.0,9.628634997776576,16.512155771255493,12.536218944854399
28,1.4531796629302167,0.4975845410628019,2.208421230316162,0.25,0.00022640000000000052,fp32,1.0,9.670487608228411,16.769381523132324,12.343925726447114
29,1.5120896181622565,0.4782608695652174,1.8814243078231812,0.4318181872367859,0.00023270000000000056,fp32,1.0,10.286094733646937,16.214954137802124,12.765993553902094
30,1.3430125500268981,0.5507246376811594,1.9884943962097168,0.2954545319080353,0.0002390000000000005,fp32,1.0,12.143366064344134,17.119353771209717,12.09157791622485
31,1.2621328171324615,0.5990338164251208,1.8288270235061646,0.3181818127632141,0.0002453000000000006,fp32,1.0,8.562363624572754,16.326306581497192,12.678923978715167
32,1.2144195918299725,0.6328502415458938,2.145097255706787,0.3636363744735718,0.0002516000000000007,fp32,1.0,10.779110499790736,16.487459659576416,12.554996601903321
33,1.4556144470177987,0.48792270531400966,2.085477113723755,0.3181818127632141,0.0002579000000000008,fp32,1.0,10.216926574707031,16.553224086761475,12.5051167624529
34,1.4166323821901698,0.5169082125603864,1.9021198749542236,0.3181818127632141,0.00026420000000000073,fp32,1.0,13.164782115391322,16.649816036224365,12.432569798347204
35,1.3922169197008805,0.4830917874396135,2.023045063018799,0.3863636255264282,0.0002705000000000007,fp32,1.0,10.895004340580531,16.615278005599976,12.458413270619559
36,1.3015224616884609,0.5507246376811594,1.8412437438964844,0.3636363744735718,0.0002768000000000007,fp32,1.0,10.7986421585083,16.98154854774475,12.189701040397214
37,1.227620798608531,0.5700483091787439,1.874264121055603,0.2954545319080353,0.0002831000000000007,fp32,1.0,9.458436489105225,16.91317105293274,12.238982231785934
38,1.1908936062872697,0.5652173913043478,1.8095799684524536,0.40909090638160706,0.0002894000000000007,fp32,1.0,10.230395521436419,16.676000833511353,12.413048072294526
39,1.176742264614013,0.5748792270531401,1.7877833843231201,0.3863636255264282,0.00029570000000000074,fp32,1.0,12.55661916732788,16.52256155014038,12.528323733086124
40,1.0443218952215811,0.6231884057971014,1.7760567665100098,0.40909090638160706,0.0003020000000000007,fp32,1.0,10.05593272617885,16.73029923439026,12.372761365469037
41,1.061977257475185,0.6666666666666666,1.8655331134796143,0.40909090638160706,0.0003083000000000008,fp32,1.0,10.144275052206856,16.606560230255127,12.464953435863933
42,1.021493753373335,0.642512077294686,1.8045319318771362,0.40909090638160706,0.000314600000000001,fp32,1.0,11.561734403882708,17.008480548858643,12.170399313764143
43,1.1941385614699211,0.5845410628019324,1.6678599119186401,0.3863636255264282,0.000320900000000001,fp32,1.0,11.40161841256278,16.362481832504272,12.650892579681399
44,1.2065469205091541,0.5797101449275363,2.0859780311584473,0.2954545319080353,0.000327200000000001,fp32,1.0,12.084558691297259,16.741677045822144,12.364352712899601
45,1.219184110705979,0.5700483091787439,2.1216485500335693,0.34090909361839294,0.00033350000000000117,fp32,1.0,12.04841409410749,16.5861656665802,12.48028050371452
46,1.2125436364164675,0.5797101449275363,2.3869340419769287,0.2954545319080353,0.00033980000000000127,fp32,1.0,10.524026598249163,16.484771728515625,12.557043761905907
47,1.409474858339282,0.5120772946859904,1.9716063737869263,0.2954545319080353,0.0003461000000000013,fp32,1.0,11.767525809151786,16.87920880317688,12.263607993346227
48,1.256445656652036,0.5748792270531401,1.846659541130066,0.40909090638160706,0.00035240000000000125,fp32,1.0,14.398732662200928,16.832873582839966,12.297365567518026
49,0.9964984067972156,0.6811594202898551,1.9664649963378906,0.4545454680919647,0.0003587000000000012,fp32,1.0,10.773897988455635,16.606390476226807,12.465080855248754
50,0.9973118466455579,0.6521739130434783,1.8762725591659546,0.4318181872367859,0.0003650000000000012,fp32,1.0,9.6569778578622,17.05552887916565,12.136826800654825
51,0.934547705926757,0.7101449275362319,2.0034339427948,0.40909090638160706,0.0003713000000000012,fp32,1.0,8.649348872048515,16.707974433898926,12.389293556735176
52,1.1642795904822971,0.5942028985507246,1.9901249408721924,0.3863636255264282,0.00037760000000000126,fp32,1.0,10.901761531829834,16.836466312408447,12.294741435585053
53,1.0511293814378084,0.6328502415458938,2.1701443195343018,0.3636363744735718,0.00038390000000000125,fp32,1.0,11.259489740644183,17.190396308898926,12.041607202088915
54,1.095219990481501,0.5797101449275363,2.08725643157959,0.3181818127632141,0.0003902000000000011,fp32,1.0,11.2235153062003,17.455926656723022,11.858436625607354
55,1.1521751949752586,0.5942028985507246,2.15805983543396,0.34090909361839294,0.00039650000000000107,fp32,1.0,12.370242459433419,17.702969312667847,11.692953670313118
56,1.1661114905767396,0.5893719806763285,2.1560840606689453,0.2954545319080353,0.00040280000000000117,fp32,1.0,8.286381653376989,17.247449159622192,12.00177476009643
57,1.1458113671500902,0.6231884057971014,1.9275176525115967,0.3636363744735718,0.0004091000000000012,fp32,1.0,10.506220885685511,17.202356576919556,12.033235043955106
58,1.0628853186893001,0.6183574879227053,2.124239683151245,0.27272728085517883,0.00041540000000000137,fp32,1.0,9.008404459272112,17.18917965888977,12.04245950695764
59,1.059931302704097,0.6328502415458938,2.0067358016967773,0.34090909361839294,0.00042170000000000136,fp32,1.0,7.398504938398089,17.313952445983887,11.955675669423208
60,1.1473671992619832,0.5893719806763285,2.043187141418457,0.3636363744735718,0.00042800000000000146,fp32,1.0,10.921794891357422,17.455465078353882,11.858750200628908
61,1.2849865144001689,0.5507246376811594,1.6553611755371094,0.4545454680919647,0.00043430000000000145,fp32,1.0,8.718320369720459,17.1698739528656,12.055999978115874
62,1.1080299301999779,0.5990338164251208,2.3433244228363037,0.34090909361839294,0.0004406000000000015,fp32,1.0,7.155564512525286,17.508126497268677,11.823081129342574
63,1.0799602768271441,0.6521739130434783,1.7475981712341309,0.47727271914482117,0.0004469000000000016,fp32,1.0,7.1381493636540005,17.12428069114685,12.088098982576112
64,1.121325773893347,0.6038647342995169,1.8943194150924683,0.34090909361839294,0.00045320000000000153,fp32,1.0,8.718154566628593,17.68465518951416,11.705062823206042
65,1.0701979778815007,0.6135265700483091,2.125438690185547,0.3863636255264282,0.0004595000000000017,fp32,1.0,6.787695271628244,17.392789602279663,11.90148358793857
66,0.9727435322199467,0.6521739130434783,2.3497908115386963,0.2954545319080353,0.0004658000000000016,fp32,1.0,8.43200581414359,16.98343586921692,12.188346433197
67,1.1789556016092715,0.5700483091787439,1.9260139465332031,0.3863636255264282,0.0004721000000000016,fp32,1.0,8.334171227046422,17.254474639892578,11.996888014278523
68,1.1972236417341924,0.6086956521739131,2.153435707092285,0.34090909361839294,0.00047840000000000155,fp32,1.0,8.762562343052455,17.17834496498108,12.050054904705892
69,1.1757501634422707,0.6086956521739131,2.2963368892669678,0.3181818127632141,0.00048470000000000164,fp32,1.0,7.830156530652728,17.560449838638306,11.78785292530134
70,1.1762218913018416,0.6183574879227053,2.2218246459960938,0.3636363744735718,0.0004910000000000015,fp32,1.0,8.47456509726388,17.442601442337036,11.867495836805936
71,1.0830929423299964,0.6328502415458938,2.4368605613708496,0.3636363744735718,0.0004973000000000015,fp32,1.0,7.931819404874529,16.986730337142944,12.18598258120203
72,1.0168010290118232,0.6231884057971014,1.8154282569885254,0.47727271914482117,0.0004999978111442688,fp32,1.0,6.7857127870832175,17.596002340316772,11.764035716550914
73,0.7898442336326637,0.7053140096618358,2.1468069553375244,0.34090909361839294,0.0004999834469373683,fp32,1.0,6.5114834649222235,17.542691469192505,11.799785703551922
74,1.0465466403154935,0.6618357487922706,1.9295903444290161,0.34090909361839294,0.0004999556769190118,fp32,1.0,9.712878942489624,17.309760093688965,11.958571284617108
75,0.8801505994681574,0.748792270531401,1.928583025932312,0.4318181872367859,0.0004999145025814015,fp32,1.0,4.970869234630039,17.551560401916504,11.793823184940132
76,0.88919648916825,0.6811594202898551,1.9689735174179077,0.3636363744735718,0.0004998599261370105,fp32,1.0,6.677241052900042,17.29946994781494,11.965684533944101
77,0.960462753035596,0.6714975845410628,2.253185510635376,0.3636363744735718,0.0004997919505184638,fp32,1.0,8.148095880235944,17.373502492904663,11.914695962114651
78,0.863450036532637,0.7294685990338164,2.105659008026123,0.4318181872367859,0.0004997105793783823,fp32,1.0,7.941848482404437,17.254660844802856,11.996758549000914
79,0.8855084549401693,0.6908212560386473,1.9365512132644653,0.4545454680919647,0.0004996158170891847,fp32,1.0,6.829600606645856,17.408990383148193,11.890408084800532
80,1.234715838363205,0.6135265700483091,1.9383448362350464,0.40909090638160706,0.0004995076687428539,fp32,1.0,8.151606593813215,17.17717146873474,12.05087813070818
81,0.8826879568146047,0.7101449275362319,1.9478031396865845,0.27272728085517883,0.0004993861401506622,fp32,1.0,5.525997195925031,16.99072027206421,12.183120943986413
82,0.9863144637305955,0.6570048309178744,1.6085333824157715,0.5227272510528564,0.0004992512378428606,fp32,1.0,10.950047050203596,17.5075523853302,11.823468834709752
83,0.934951128591086,0.6956521739130435,1.6388728618621826,0.47727271914482117,0.0004991029690683258,fp32,1.0,9.110166992459979,17.676665544509888,11.710353373987502
84,0.8085540826769843,0.7584541062801933,2.122123956680298,0.3636363744735718,0.000498941341794173,fp32,1.0,6.356572491782052,17.15952181816101,12.063273219007698
85,0.9854330256365348,0.6328502415458938,2.191194772720337,0.3636363744735718,0.000498766364705326,fp32,1.0,9.996349607195173,17.27905035018921,11.979825036954841
86,1.0679951261207101,0.6135265700483091,1.7641730308532715,0.4545454680919647,0.0004985780472040513,fp32,1.0,7.71702698298863,17.36146903038025,11.922954194589046
87,0.6766017565980625,0.7632850241545893,1.8562241792678833,0.4545454680919647,0.0004983763994094528,fp32,1.0,4.757156201771328,17.20838189125061,12.029021746968935
88,0.7389695229737655,0.7681159420289855,1.8562275171279907,0.40909090638160706,0.0004981614321569281,fp32,1.0,5.742139952523368,16.896724939346313,12.250894817963951
89,0.8490459484178663,0.6811594202898551,1.9114147424697876,0.3863636255264282,0.0004979331569975858,fp32,1.0,6.980766296386719,17.30553960800171,11.961487748367444
90,0.68417847847593,0.7922705314009661,1.8332133293151855,0.3863636255264282,0.0004976915861976256,fp32,1.0,4.521146297454834,17.520532369613647,11.814709486739451
91,0.8517593614721067,0.7391304347826086,2.0461313724517822,0.3636363744735718,0.0004974367327376787,fp32,1.0,7.209583452769688,17.0015287399292,12.175375706882582
92,1.0083338696023691,0.6231884057971014,2.2499828338623047,0.3863636255264282,0.0004971686103121099,fp32,1.0,6.8364740780421664,17.23463010787964,12.0107016341105
93,0.9742052929412915,0.6714975845410628,2.3900868892669678,0.3181818127632141,0.000496887233328283,fp32,1.0,9.98407758985247,17.434520483016968,11.872996461338841
94,0.9538402275186806,0.7004830917874396,2.2560548782348633,0.34090909361839294,0.0004965926169057856,fp32,1.0,9.898512125015259,17.30240035057068,11.963657978424514
95,0.84791776638676,0.7053140096618358,1.8363600969314575,0.40909090638160706,0.0004962847768756165,fp32,1.0,6.186832972935268,17.06475329399109,12.130266194524458
96,0.962805162737335,0.6570048309178744,1.9012967348098755,0.5,0.0004959637297793356,fp32,1.0,6.921739101409912,17.33229660987854,11.943022016021834
97,0.6565453246019889,0.7632850241545893,1.697831630706787,0.4545454680919647,0.000495629492868175,fp32,1.0,5.738515819822039,17.337729692459106,11.939279459987938
98,0.7102491867139143,0.7681159420289855,2.5314009189605713,0.2954545319080353,0.000495282084102112,fp32,1.0,7.523536137172154,17.109851837158203,12.098292958355675
99,0.7592966922239405,0.7342995169082126,1.9779396057128906,0.3636363744735718,0.0004949215221489039,fp32,1.0,5.261713743209839,17.229933977127075,12.01397522908647
100,0.8403508658858313,0.7294685990338164,1.6582469940185547,0.47727271914482117,0.0004945478263830847,fp32,1.0,5.637752567018781,17.35077476501465,11.930302986664655
101,0.9288319493261512,0.6714975845410628,2.506427526473999,0.34090909361839294,0.0004941610168849244,fp32,1.0,8.122640541621617,17.04245948791504,12.146134197753884
102,0.8754116049135364,0.7053140096618358,2.0162737369537354,0.4545454680919647,0.0004937611144393499,fp32,1.0,8.469587326049805,17.196702480316162,12.037191446263499
103,0.9145053584794491,0.7053140096618358,2.1097280979156494,0.4545454680919647,0.000493348140534828,fp32,1.0,7.60750811440604,17.31328558921814,11.956136166835334
104,1.2711304725656187,0.5893719806763285,1.8831264972686768,0.4318181872367859,0.0004929221173622113,fp32,1.0,7.756600311824253,17.22594666481018,12.016756119584851
105,0.8643198617990466,0.7342995169082126,2.008249044418335,0.3636363744735718,0.0004924830678135444,fp32,1.0,4.4691682543073386,17.21409511566162,12.02502940811966
106,1.0438583933788796,0.642512077294686,2.0593159198760986,0.3181818127632141,0.0004920310154808356,fp32,1.0,8.289509057998657,17.290738105773926,11.971727217988233
107,0.7493117463185591,0.7439613526570048,2.192159414291382,0.4318181872367859,0.0004915659846547881,fp32,1.0,5.078805344445365,17.28704595565796,11.97428412760423
108,1.2674582024703278,0.5942028985507246,2.1712169647216797,0.3181818127632141,0.0004910880003234945,fp32,1.0,8.52909973689488,17.213979959487915,12.025109851827542
109,0.8711036688463699,0.7198067632850241,1.8897278308868408,0.40909090638160706,0.0004905970881710952,fp32,1.0,5.564394337790353,17.3206524848938,11.951050930704543
110,0.7117743490686739,0.7584541062801933,1.9168697595596313,0.4545454680919647,0.0004900932745763974,fp32,1.0,6.592134032930646,17.254586219787598,11.996810434237592
111,0.7423740976674545,0.7922705314009661,2.1202962398529053,0.3181818127632141,0.0004895765866114579,fp32,1.0,5.733029910496303,17.226090669631958,12.016655663198284
112,0.6501674092046305,0.7777777777777778,2.2338180541992188,0.3181818127632141,0.0004890470520401288,fp32,1.0,4.665698971067156,16.986722230911255,12.185988396473324
113,1.0010574284383065,0.6666666666666666,1.9765793085098267,0.4545454680919647,0.0004885046993165644,fp32,1.0,7.554647309439523,17.20196223258972,12.033510898415486
114,0.910767106042392,0.6618357487922706,1.8112602233886719,0.5454545617103577,0.00048794955758369395,fp32,1.0,6.575738566262381,17.391656398773193,11.902259063409382
115,0.8038282428962596,0.7536231884057971,1.9743961095809937,0.4545454680919647,0.0004873816566716545,fp32,1.0,6.777437278202602,17.725504159927368,11.67808814532744
116,0.776697481887928,0.7681159420289855,1.5908359289169312,0.5454545617103577,0.0004868010270961881,fp32,1.0,5.609532730919974,17.24336862564087,12.004614904084997
117,0.7142189255947076,0.7536231884057971,1.725368618965149,0.5227272510528564,0.0004862077000570026,fp32,1.0,5.242565427507673,17.066988706588745,12.12867738759839
118,0.7052968884435828,0.8164251207729468,1.6309183835983276,0.5,0.0004856017074360944,fp32,1.0,10.083184923444476,17.301185131072998,11.964498294872712
119,0.8145678259324336,0.7584541062801933,2.118659019470215,0.40909090638160706,0.0004849830817960363,fp32,1.0,7.623318025044033,17.230419874191284,12.013636435526248
120,0.7492691307252156,0.7536231884057971,1.6352347135543823,0.5227272510528564,0.0004843518563782265,fp32,1.0,4.575122203145709,17.002690315246582,12.174543919933647
121,0.6956057803354402,0.8115942028985508,1.8611321449279785,0.5454545617103577,0.00048370806510110356,fp32,1.0,5.117196525846209,17.368862867355347,11.917878653360493
122,0.6706096216100426,0.7874396135265701,1.5821201801300049,0.5454545617103577,0.0004830517425583231,fp32,1.0,4.506181989397321,17.066563606262207,12.12897949321478
123,0.6699565054425871,0.7922705314009661,1.7227116823196411,0.5227272510528564,0.0004823829240168995,fp32,1.0,5.807354824883597,17.413739442825317,11.887165343184611
124,0.488712970185395,0.8647342995169082,1.9728953838348389,0.5227272510528564,0.0004817016454153104,fp32,1.0,4.656140395573208,17.844799041748047,11.600018555306892
125,0.7199919232423755,0.7971014492753623,2.432236671447754,0.40909090638160706,0.00048100794336156555,fp32,1.0,5.892840623855591,17.205629348754883,12.03094614001899
126,0.9183867032401227,0.6908212560386473,2.2482430934906006,0.3636363744735718,0.0004803018551312399,fp32,1.0,7.499664579119001,17.037632942199707,12.149575043801507
127,1.0423506028986207,0.6570048309178744,1.7227985858917236,0.40909090638160706,0.0004795834186654707,fp32,1.0,7.459946632385254,17.13836145401001,12.078167481499023
128,0.8564221666055025,0.7101449275362319,1.6697250604629517,0.47727271914482117,0.00047885267256891846,fp32,1.0,6.049155371529715,17.25145411491394,11.998988527062643
129,0.6385821726011194,0.8067632850241546,2.199575662612915,0.4545454680919647,0.00047810965610769297,fp32,1.0,5.624881880623954,16.984230041503906,12.187776513516342
130,0.641836200359363,0.8067632850241546,2.051213264465332,0.4318181872367859,0.00047735440920724316,fp32,1.0,5.169814654758999,16.819092512130737,12.30744166789627
131,0.8422321927720222,0.7777777777777778,2.0158579349517822,0.47727271914482117,0.0004765869724502114,fp32,1.0,8.389606884547643,17.242736101150513,12.005055275780045
132,0.5592532431445836,0.821256038647343,2.293255090713501,0.40909090638160706,0.0004758073870742534,fp32,1.0,7.586832591465542,17.091076135635376,12.111583750329165
133,0.8728889690505134,0.7198067632850241,1.8799220323562622,0.5,0.0004750156949698219,fp32,1.0,6.973972729274204,16.946816444396973,12.214683547153141
134,0.6829003262635015,0.7632850241545893,1.6427398920059204,0.5,0.00047421193867791593,fp32,1.0,4.796911205564227,17.461666107177734,11.854538892764149
135,0.5596883118440563,0.8164251207729468,2.2348175048828125,0.3863636255264282,0.00047339616138779506,fp32,1.0,5.40390682220459,17.220632553100586,12.020464368060017
136,0.8052557801854783,0.7584541062801933,1.9686427116394043,0.47727271914482117,0.00047256840693465815,fp32,1.0,6.905097757066999,16.46304988861084,12.573611900623765
137,0.4947575689225957,0.8599033816425121,1.7784786224365234,0.4545454680919647,0.0004717287197972885,fp32,1.0,5.222012349537441,16.842571258544922,12.290284946544636
138,0.7613164218151627,0.7681159420289855,1.7161542177200317,0.5227272510528564,0.000470877145095663,fp32,1.0,9.3362557888031,17.016473293304443,12.164682800721659
139,0.5703866219750925,0.8115942028985508,1.7128112316131592,0.47727271914482117,0.00047001372858852895,fp32,1.0,5.575375488826206,16.55864143371582,12.501025571972207
140,0.4099992535252502,0.8985507246376812,1.8955734968185425,0.5,0.0004691385166709435,fp32,1.0,4.207909107208252,16.827549934387207,12.301256024027252
141,0.6710844778496287,0.782608695652174,1.6437286138534546,0.5,0.00046825155637178245,fp32,1.0,6.231465135301862,16.861884593963623,12.276207848920032
142,0.6910901828376568,0.7681159420289855,1.897956371307373,0.4318181872367859,0.0004673528953512118,fp32,1.0,5.739319631031582,17.190307140350342,12.04166966360447
143,0.7095113468630878,0.7971014492753623,1.904638409614563,0.5,0.0004664425818981278,fp32,1.0,6.472955397197178,16.63673162460327,12.442347732163782
144,0.5675855935483739,0.8599033816425121,1.9590951204299927,0.3863636255264282,0.00046552066492756096,fp32,1.0,4.591180597032819,16.881520986557007,12.261928304021717
145,0.6789397034380171,0.7922705314009661,2.1230595111846924,0.40909090638160706,0.000464587193978049,fp32,1.0,8.668108020509992,17.18564248085022,12.044938106367447
146,0.611674278686588,0.8019323671497585,1.8376145362854004,0.47727271914482117,0.00046364221920897384,fp32,1.0,5.1343086276735574,16.873989820480347,12.267401023838438
147,0.5624868979200649,0.8405797101449275,1.8608654737472534,0.4545454680919647,0.00046268579139786706,fp32,1.0,5.63548960004534,16.918537616729736,12.235100023970748
148,0.4800945171987377,0.8695652173913043,1.672701358795166,0.5,0.0004617179619376811,fp32,1.0,5.0960373878479,17.016396284103394,12.164737853065754
149,0.5219954537308734,0.8502415458937198,2.119183301925659,0.3636363744735718,0.0004607387828340276,fp32,1.0,6.3488151005336215,17.302237272262573,11.963770739165867
150,0.6934504747966638,0.8019323671497585,1.8131641149520874,0.47727271914482117,0.0004597483067023831,fp32,1.0,7.26146217754909,16.80117440223694,12.320567303464195
151,0.4537803325892071,0.855072463768116,1.9201610088348389,0.5227272510528564,0.0004587465867652617,fp32,1.0,5.463027358055115,16.8839328289032,12.260176707505119
152,0.42041288021106077,0.8647342995169082,1.67828369140625,0.5,0.0004577336768493551,fp32,1.0,4.607261112758091,16.852189302444458,12.283270516666583
153,0.48619406580349095,0.855072463768116,1.7197898626327515,0.5227272510528564,0.00045670963138264053,fp32,1.0,5.0212244646889825,16.868133783340454,12.271659844460107
154,0.4056955927236069,0.8647342995169082,1.8976445198059082,0.4318181872367859,0.00045567450539145605,fp32,1.0,6.058561733790806,17.08532738685608,12.115658969417657
155,0.45542564617406917,0.8647342995169082,2.0603647232055664,0.4318181872367859,0.00045462835449754324,fp32,1.0,6.434535503387451,17.18561315536499,12.044958659818251
156,0.7137772668387004,0.7922705314009661,1.9832686185836792,0.5227272510528564,0.0004535712349150592,fp32,1.0,6.5095162732260565,17.143828868865967,12.07431557928825
157,0.6516148617878053,0.8405797101449275,1.6055794954299927,0.5454545617103577,0.0004525032034475552,fp32,1.0,8.490869385855538,16.664510488510132,12.421606991859894
158,0.624126899069634,0.7922705314009661,1.6308619976043701,0.5,0.000451424317484925,fp32,1.0,7.215726171221052,16.871684551239014,12.269077184992677
159,0.5064431420270947,0.8454106280193237,1.5316096544265747,0.5227272510528564,0.0004503346350003205,fp32,1.0,5.109091145651681,17.138367176055908,12.07816344891949
160,0.45349381381762777,0.8502415458937198,1.6336758136749268,0.5454545617103577,0.0004492342145470369,fp32,1.0,3.927245991570609,16.993671655654907,12.18100503496062
161,0.3841588891646712,0.8840579710144928,1.9404499530792236,0.5,0.0004481231152553668,fp32,1.0,4.233255761010306,17.066457509994507,12.12905489488818
162,0.39098886339272854,0.9130434782608695,1.9703128337860107,0.5227272510528564,0.0004470013968294217,fp32,1.0,4.116970913750785,16.8646502494812,12.274194657927628
163,0.39373068187547766,0.8840579710144928,1.853236436843872,0.5,0.0004458691195439248,fp32,1.0,6.956071206501552,17.213544607162476,12.025413982072482
164,0.6552276910791075,0.8067632850241546,1.8526031970977783,0.5454545617103577,0.00044472634424097226,fp32,1.0,6.148421560014997,16.96860694885254,12.198997868472514
165,0.5529178674670233,0.8260869565217391,2.258157968521118,0.40909090638160706,0.0004435731323267632,fp32,1.0,6.934696435928345,16.719924211502075,12.380438893233695
166,0.6588565442297194,0.7971014492753623,1.729089379310608,0.5227272510528564,0.00044240954576830056,fp32,1.0,5.388101884296963,17.10250687599182,12.10348877512119
167,0.2893869338404153,0.9178743961352657,1.7253189086914062,0.6363636255264282,0.0004412356470900613,fp32,1.0,4.084138257162912,16.90840482711792,12.242432217379294
168,0.5434329803439154,0.8647342995169082,2.097355365753174,0.4318181872367859,0.00044005149937063643,fp32,1.0,5.695088284356253,17.48991847038269,11.835389647500781
169,0.5623927195578957,0.8647342995169082,1.3501067161560059,0.6363636255264282,0.0004388571662393421,fp32,1.0,5.357376864978245,16.91626524925232,12.236743568983064
170,0.46952464211966105,0.8454106280193237,1.4442907571792603,0.5,0.0004376527118727997,fp32,1.0,6.473546198436192,16.909971714019775,12.241297827150104
171,0.5066391754769473,0.855072463768116,1.3554579019546509,0.5681818127632141,0.00043643820099148814,fp32,1.0,5.3076271670205255,16.67057967185974,12.417084712982115
172,0.5020710110376423,0.855072463768116,1.7864612340927124,0.5,0.00043521369885626577,fp32,1.0,5.122562919344221,16.786190271377563,12.331565212444866
173,0.5291014316577266,0.8405797101449275,1.8644839525222778,0.4318181872367859,0.0004339792712648636,fp32,1.0,9.665647881371635,16.825777053833008,12.302552169668992
174,0.39160764994828595,0.893719806763285,1.697999119758606,0.5454545617103577,0.00043273498454834985,fp32,1.0,4.397874099867685,17.177322149276733,12.050772419653079
175,0.5259802396170759,0.8599033816425121,1.8263195753097534,0.5454545617103577,0.0004314809055675658,fp32,1.0,5.179735422134399,16.905895948410034,12.244249026001366
